StockCode,Description,Degree,PageRank,BetweennessCentrality,Community
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,3,9.5e-05,0.0,0
35004G,SET OF 3 GOLD FLYING DUCKS,4,9.5e-05,0.0,2
84763,ZINC FINISH 15CM PLANTER POTS,8,9.5e-05,0.0,0
22831,WHITE BROCANTE SOAP DISH,8,9.5e-05,0.0,0
22034,ROBIN CHRISTMAS CARD,1,9.4e-05,0.0,0
21386,IVORY HANGING DECORATION  EGG,3,9.4e-05,0.0,3
84944,SET OF 6 KASHMIR FOLKART BAUBLES,9,9.4e-05,0.0,0
22719,GUMBALL MONOCHROME COAT RACK,7,9.4e-05,0.0,2
22069,BROWN  PIRATE TREASURE CHEST ,5,9.4e-05,0.0,1
22322,BIRD DECORATION GREEN  SPOT,3,9.3e-05,0.0,1
35962,12 ASS ZINC CHRISTMAS DECORATIONS,4,9.3e-05,0.0,0
21837,CROSS STITCH ALPHABET CUSHION COVER,3,9.2e-05,0.0,0
21359,RELAX LARGE WOOD LETTERS,5,9.2e-05,0.0,0
21666,RIDGED GLASS T-LIGHT HOLDER,5,9.2e-05,0.0,0
22647,CERAMIC LOVE HEART MONEY BANK,4,9.2e-05,0.0,1
70007,HI TEC ALPINE HAND WARMER,1,9.2e-05,0.0,106
22863,SOAP DISH BROCANTE,8,9.2e-05,0.0,0
22799,SWEETHEART WIRE FRUIT BOWL,6,9.1e-05,0.0,0
22861,EASTER TIN CHICKS IN GARDEN,1,9.1e-05,0.0,2
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,5,9.1e-05,0.0,0
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,5,9e-05,0.0,1
23075,PARLOUR CERAMIC WALL HOOK,4,8.9e-05,0.0,0
22547,MINI JIGSAW DINOSAUR ,3,8.9e-05,0.0,1
22100,SKULLS SQUARE TISSUE BOX,2,8.9e-05,0.0,4
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",3,8.8e-05,0.0,0
16012,FOOD/DRINK SPONGE STICKERS,2,8.8e-05,0.0,1
20986,BLUE CALCULATOR RULER,1,8.8e-05,0.0,149
21016,LIGHT BIRD HOUSE TREE DECORATION,1,8.7e-05,0.0,0
21438,TUB 24 HANGING EASTER EGGS SPOTTY,1,8.7e-05,0.0,3
23358,HOT STUFF HOT WATER BOTTLE,4,8.6e-05,0.0,0
22811,SET OF 6 T-LIGHTS CACTI ,3,8.6e-05,0.0,2
23348,CHILDRENS TOY COOKING UTENSIL SET,5,8.6e-05,0.0,1
85226C,BLUE PULL BACK RACING CAR,1,8.6e-05,0.0,1
23492,VINTAGE JINGLE BELLS WREATH,1,8.6e-05,0.0,0
84843,WHITE SOAP RACK WITH 2 BOTTLES,5,8.5e-05,0.0,0
23424,GINGHAM RECIPE BOOK BOX,3,8.5e-05,0.0,0
22808,SET OF 6 T-LIGHTS EASTER CHICKS,2,8.5e-05,0.0,6
47591A,CAROUSEL DES CHILD'S APRON,1,8.5e-05,0.0,1
22053,EMPIRE DESIGN ROSETTE,3,8.5e-05,0.0,2
21482,MUSHROOM BLUE HOT WATER BOTTLE,5,8.5e-05,0.0,0
47585A,PINK FAIRY CAKE CUSHION COVER,5,8.5e-05,0.0,1
84665,SQUARE CHERRY BLOSSOM CABINET,2,8.5e-05,0.0,3
85129C,BEADED CRYSTAL HEART BLUE SMALL,1,8.5e-05,0.0,0
75131,METAL TUBE CHIME ON BAMBOO,2,8.4e-05,0.0,2
22538,MINI JIGSAW GO TO THE FAIR,2,8.4e-05,0.0,1
21410,COUNTRY COTTAGE  DOORSTOP GREEN,4,8.4e-05,0.0,2
17033,"BROCADE PURSE,SMALL ARCH BUTTON",4,8.4e-05,0.0,2
22122,SET OF 2 FANCY FONT TEA TOWELS,6,8.4e-05,0.0,1
85016,SET OF 6 VINTAGE NOTELETS KIT,2,8.3e-05,0.0,5
23548,WRAP MAGIC FOREST ,1,8.3e-05,0.0,1
22068,BLACK PIRATE TREASURE CHEST,4,8.3e-05,0.0,1
85018D,YULETIDE IMAGES S/6 PAPER BOXES,1,8.3e-05,0.0,0
22788,BROCANTE COAT RACK,4,8.3e-05,0.0,0
23270,SET OF 2 CERAMIC PAINTED HEARTS ,3,8.2e-05,0.0,0
23094,LE GRAND TRAY CHIC SET,3,8.2e-05,0.0,0
23369,SET 36 COLOUR PENCILS LOVE LONDON,1,8.2e-05,0.0,10
22820,GIFT BAG BIRTHDAY,1,8.2e-05,0.0,6
84789,ENCHANTED BIRD PLANT CAGE,5,8.2e-05,0.0,9
23444,Next Day Carriage,6,8.2e-05,0.0,0
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,3,8.2e-05,0.0,0
22761,CHEST 7 DRAWER MA CAMPAGNE,2,8.1e-05,0.0,0
21251,DINOSAUR HEIGHT CHART STICKER SET,2,8.1e-05,0.0,1
22143,CHRISTMAS CRAFT HEART DECORATIONS,2,8.1e-05,0.0,0
23081,GREEN METAL BOX ARMY SUPPLIES,3,8.1e-05,0.0,0
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,8.1e-05,0.0,1
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,2,8.1e-05,0.0,1
22770,MIRROR CORNICE,4,8.1e-05,0.0,0
85232A,SET/3 POLKA DOT STACKING TINS,5,8e-05,0.0,1
90167,BEADED LOVE HEART JEWELLERY SET,5,8e-05,0.0,1
79302M,"ART LIGHTS,FUNK MONKEY",3,8e-05,0.0,2
23181,BULL DOG BOTTLE TOP WALL CLOCK,1,7.9e-05,0.0,2
47505,MINATURE COLOURED GARDENING SET,6,7.9e-05,0.0,1
20696,FLORAL SOFT CAR TOY,1,7.9e-05,0.0,1
84773,RED ROSE AND LACE C/COVER,2,7.8e-05,0.0,0
22438,BALLOON ART MAKE YOUR OWN FLOWERS,4,7.8e-05,0.0,1
22981,PANTRY APPLE CORER,1,7.8e-05,0.0,2
23425,STORAGE TIN HOME SWEET HOME,1,7.8e-05,0.0,0
22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,7.7e-05,0.0,0
23136,IVORY WIRE SWEETHEART LETTER TRAY,1,7.7e-05,0.0,0
22163,HEART STRING MEMO HOLDER HANGING,3,7.7e-05,0.0,0
23187,FRENCH STYLE STORAGE JAR BONBONS,1,7.7e-05,0.0,5
21247,SET OF RED SALAD SERVERS ,1,7.7e-05,0.0,1
21520,BOOZE & WOMEN GREETING CARD ,3,7.7e-05,0.0,1
16218,CARTOON  PENCIL SHARPENERS,1,7.6e-05,0.0,5
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",1,7.6e-05,0.0,0
40018E,TEA TIME PAPER LANTERNS,3,7.6e-05,0.0,1
21294,ETCHED GLASS COASTER,5,7.6e-05,0.0,0
85162B,BLACK RETRODISC LAMPSHADE,1,7.6e-05,0.0,3
22246,"GARLAND, MAGIC GARDEN 1.8M",2,7.6e-05,0.0,3
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,3,7.6e-05,0.0,1
23532,WALL ART WORK REST AND PLAY  ,1,7.6e-05,0.0,0
84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,3,7.6e-05,0.0,1
23413,VINTAGE COFFEE GRINDER BOX,1,7.5e-05,0.0,0
23412,HEART MIRROR ANTIQUE WHITE,2,7.5e-05,0.0,0
16033,MINI HIGHLIGHTER PENS,3,7.5e-05,0.0,1
21134,VICTORIAN METAL POSTCARD CHRISTMAS,2,7.4e-05,0.0,0
22134,LADLE LOVE HEART RED ,2,7.4e-05,0.0,1
85162A,SILVER RETRODISC LAMPSHADE,1,7.4e-05,0.0,3
37342,POLKADOT COFFEE CUP & SAUCER PINK,1,7.4e-05,0.0,0
23411, TRELLIS COAT RACK,1,7.3e-05,0.0,0
21076,SET/20 COLLAGE PAPER NAPKIN ,3,7.3e-05,0.0,0
84813,SET OF 4 DIAMOND NAPKIN RINGS,3,7.3e-05,0.0,0
21269,ANTIQUE CREAM CUTLERY SHELF ,2,7.3e-05,0.0,0
22856,ASSORTED EASTER DECORATIONS  BELLS,1,7.3e-05,0.0,2
84826,ASSTD DESIGN 3D PAPER STICKERS,1,7.3e-05,0.0,7
47589,CONGRATULATIONS BUNTING,3,7.3e-05,0.0,1
16156L,"WRAP, CAROUSEL",2,7.3e-05,0.0,1
10134,COLOURING PENCILS BROWN TUBE,1,7.3e-05,0.0,1
20753,RETRO PINK SPOT WASHING UP GLOVES,2,7.3e-05,0.0,1
84971L,LARGE HEART FLOWERS HOOK   ,2,7.3e-05,0.0,0
21895,POTTING SHED SOW 'N' GROW SET,1,7.3e-05,0.0,0
21480,PINK STRIPE HOT WATER BOTTLE,2,7.2e-05,0.0,0
23460,SWEETHEART WALL TIDY ,1,7.2e-05,0.0,0
20990,SPRING FLOWER CHOPSTICKS SET/5,3,7.2e-05,0.0,1
23058,CHRISTMAS HANGING SNOWFLAKE,1,7.2e-05,0.0,0
84029C,BROWN FURRY HOT WATER BOTTLE,2,7.2e-05,0.0,0
72122,COFFEE SCENT PILLAR CANDLE,3,7.2e-05,0.0,2
22541,MINI JIGSAW LEAP FROG,1,7.2e-05,0.0,1
21493, VINTAGE DESIGN GIFT TAGS,1,7.1e-05,0.0,0
23326,HANGING MINI COLOURED BOTTLES,2,7.1e-05,0.0,0
47502,POLKADOT CUTLERY 24 PCS IN TRAY,3,7.1e-05,0.0,1
16169M,WRAP DAISY CARPET ,2,7.1e-05,0.0,1
20731,POSY CANDY BAG,3,7.1e-05,0.0,1
20661,BLUE SPOTTY PURSE ,1,7e-05,0.0,1
23073,GEORGIAN TRINKET BOX,3,7e-05,0.0,0
21732,RED HANGING METAL STAR TLIGHT HLDR,2,7e-05,0.0,0
10120,DOGGY RUBBER,1,7e-05,0.0,1
23476,WOODLAND LARGE RED FELT HEART,1,7e-05,0.0,0
85167B,BLACK GRAND BAROQUE PHOTO FRAME,2,7e-05,0.0,0
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,1,7e-05,0.0,2
23099,FRENCH CARRIAGE LANTERN,2,6.9e-05,0.0,0
46000U,POLYESTER FILLER PAD 30CMx30CM,1,6.9e-05,0.0,0
72232,FENG SHUI PILLAR CANDLE,4,6.9e-05,0.0,0
21478,SILVER SKULL HOT WATER BOTTLE ,2,6.9e-05,0.0,0
84356,POMPOM CURTAIN,3,6.9e-05,0.0,0
21173,LOO ROLL  METAL SIGN ,2,6.9e-05,0.0,2
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,1,6.9e-05,0.0,0
84596K,JELLY BABIES YELLOW SMALL BOWL,1,6.9e-05,0.0,2
84247L,FAWN AND MUSHROOM GREETING CARD,2,6.9e-05,0.0,1
84509C,SET OF 4 POLKADOT PLACEMATS ,1,6.8e-05,0.0,1
35004S,SET OF 3 SILVER FLYING DUCKS,1,6.8e-05,0.0,2
84974,S/2 ZINC HEART DESIGN PLANTERS,2,6.8e-05,0.0,2
22123,PING MICROWAVE APRON,1,6.8e-05,0.0,1
71101E,STANDING FAIRY POLE SUPPORT ,2,6.8e-05,0.0,0
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,6.8e-05,0.0,3
84977,WIRE FLOWER T-LIGHT HOLDER,2,6.8e-05,0.0,0
22310,IVORY KNITTED MUG COSY ,4,6.7e-05,0.0,0
22903,CALENDAR FAMILY FAVOURITES,1,6.7e-05,0.0,2
85118,HEART T-LIGHT HOLDER,2,6.7e-05,0.0,1
84791,GINGHAM HEART DECORATION,2,6.7e-05,0.0,0
40018F,CHERRY DESIGN PAPERLANTERNS,2,6.7e-05,0.0,0
17136A,BLUE STONES ON WIRE FOR CANDLE,2,6.7e-05,0.0,0
21555,CERAMIC STRAWBERRY TRINKET TRAY,2,6.7e-05,0.0,1
84510C,SET OF 4 POLKADOT COASTERS,1,6.7e-05,0.0,1
23327,HANGING CLEAR MINI BOTTLE,1,6.7e-05,0.0,0
23107,WHITE HEARTS WIRE PLANT POT HOLDER,2,6.6e-05,0.0,1
21518,BANK ACCOUNT  GREETING  CARD ,1,6.6e-05,0.0,1
79191C,RETRO PLASTIC ELEPHANT TRAY,2,6.6e-05,0.0,1
21277,FRENCH STYLE EMBOSSED HEART CABINET,2,6.6e-05,0.0,0
75013B,"STRING OF 8 BUTTERFLIES,PINK",1,6.6e-05,0.0,6
23502,PLAYING CARDS VINTAGE DOILY ,1,6.6e-05,0.0,0
22137,BATHROOM SET LOVE HEART DESIGN,1,6.5e-05,0.0,1
37343,SPOTS DESIGN MUG W PINK INSIDE,2,6.4e-05,0.0,1
79066K,RETRO MOD TRAY,2,6.4e-05,0.0,2
21654,RIDGED GLASS FINGER BOWL,2,6.4e-05,0.0,0
79030G,"TUMBLER, NEW ENGLAND",2,6.4e-05,0.0,2
23115,RED APPLES CHOPPING BOARD   ,1,6.4e-05,0.0,1
84948,SILVER HANGING T-LIGHT HOLDER DOME,1,6.4e-05,0.0,0
23085,ANTIQUE SILVER BAUBLE LAMP  ,1,6.4e-05,0.0,0
21051,RIBBONS PURSE ,2,6.4e-05,0.0,0
47579,TEA TIME BREAKFAST BASKET,1,6.3e-05,0.0,1
22135,LADLE LOVE HEART PINK,1,6.3e-05,0.0,1
84800S,SMALL WHITE/PINK ROSE ART FLOWER,1,6.3e-05,0.0,0
37494A,FAIRY CAKE CERAMIC BUTTER DISH,1,6.2e-05,0.0,1
84715,SET OF 6 ICE CREAM SKITTLES,1,6.2e-05,0.0,1
21268,VINTAGE BLUE TINSEL REEL,1,6.2e-05,0.0,0
21414,SCALLOP SHELL SOAP DISH,1,6.2e-05,0.0,0
23486,ANTIQUE HEART SHELF UNIT,1,6.2e-05,0.0,0
21728,METAL MEDINA LANTERN ,1,6.2e-05,0.0,0
85090,CANDY SPOT APRON,1,6.2e-05,0.0,1
85121C,RETRO LAUNDRY TUB PISTACHIO,1,6.2e-05,0.0,0
47480,HANGING PHOTO CLIP ROPE LADDER,2,6.2e-05,0.0,2
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2,6.2e-05,0.0,2
21490,SET OF THREE 50'S GIFT WRAPS ,1,6.1e-05,0.0,0
20871,OPULENT VELVET SET/3 CANDLES,1,6.1e-05,0.0,2
22092,BLUE PAISLEY TISSUE BOX,1,6.1e-05,0.0,0
84659A,WHITE TRAVEL ALARM CLOCK,1,6.1e-05,0.0,0
72801C,S/4 ROSE PINK DINNER CANDLES,1,6.1e-05,0.0,2
35015,JACOBS LADDER SMALL,1,6.1e-05,0.0,1
47422,ASSORTED MONKEY SUCTION CUP HOOK,1,6.1e-05,0.0,2
21223,SET/4 BADGES WOODLAND ANIMAL,1,6.1e-05,0.0,1
85130A,BEADED PEARL HEART WHITE LARGE,1,6.1e-05,0.0,0
20850,ZINC HEART LATTICE PLANTER BOWL,1,6.1e-05,0.0,0
84249D,FAIRY CAKE GREETINGS CARD,1,6.1e-05,0.0,1
23501,KEY RING BASEBALL BOOT UNION JACK,1,6.1e-05,0.0,0
82011B,BATHROOM SCALES RUBBER DUCKS,1,6.1e-05,0.0,0
16259,PIECE OF CAMO STATIONERY SET,1,6.1e-05,0.0,1
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1,6.1e-05,0.0,0
72023F,RED ORGANIC CANDLE IN GLASS,1,6e-05,0.0,0
21630,FLOOR CUSHION ELEPHANT CARNIVAL,1,6e-05,0.0,0
16049,TEATIME GEL PENS ASST,1,6e-05,0.0,1
22299,PIG KEYRING WITH LIGHT & SOUND ,2,6e-05,0.0,1
72780,BLACK SILOUETTE CANDLE PLATE,1,6e-05,0.0,0
51008,AFGHAN SLIPPER SOCK PAIR,1,6e-05,0.0,0
84251F,"GREETING CARD, RITA",1,6e-05,0.0,1
84709B,PINK OVAL JEWELLED MIRROR,1,6e-05,0.0,0
21842,PINK HEART CANDY BUTTON CALCULATOR,1,6e-05,0.0,0
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,1,6e-05,0.0,0
21627,ELEPHANT CARNIVAL POUFFE,1,6e-05,0.0,0
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,1,6e-05,0.0,0
79191B,RETRO PLASTIC POLKA TRAY,1,6e-05,0.0,1
72598,SET/12 TAPER CANDLES,2,6e-05,0.0,0
77101A,UNION FLAG WINDSOCK,1,6e-05,0.0,0
23337,EGG FRYING PAN MINT ,1,6e-05,0.0,2
84658,WHITE STITCHED CUSHION COVER,1,5.9e-05,0.0,0
20941,FROG CANDLE,1,5.9e-05,0.0,0
37475,SET/4 COLOURFUL MIXING BOWLS,1,5.9e-05,0.0,2
72484,ROSES IN WHITE HEART CANDLE ,1,5.9e-05,0.0,0
37327,ASSTD MULTICOLOUR CIRCLES MUG,1,5.9e-05,0.0,2
21448,12 DAISY PEGS IN WOOD BOX,1,5.9e-05,0.0,0
85008,SET OF 3 CONEY ISLAND OVAL BOXES,1,5.9e-05,0.0,0
21007,ETCHED GLASS DROPLET DECORATION,1,5.8e-05,0.0,0
21659,GLASS CAKE STAND,1,5.8e-05,0.0,0
85214,TUB 24 PINK FLOWER PEGS,1,5.8e-05,0.0,0
21317,GLASS SPHERE CANDLE STAND MEDIUM,1,5.8e-05,0.0,0
71279,PINK GLASS CANDLEHOLDER,1,5.8e-05,0.0,2
22709,WRAP WEDDING DAY,1,5.8e-05,0.0,2
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,5.8e-05,0.0,1
21287,SCENTED VELVET LOUNGE CANDLE ,1,5.7e-05,0.0,0
21657,MILK BOTTLE WITH GLASS STOPPER ,1,5.7e-05,0.0,0
22253,6 CROCHET STRAWBERRIES,1,5.7e-05,0.0,0
17084R,ASSORTED INCENSE PACK,1,5.7e-05,0.0,0
21043,APRON MODERN VINTAGE COTTON,1,5.7e-05,0.0,2
72819,CUPID DESIGN SCENTED CANDLES,1,5.7e-05,0.0,2
23414,ZINC BOX SIGN HOME,1,5.7e-05,0.0,0
84856L,LARGE TAHITI BEACH BAG,1,5.7e-05,0.0,1
16219,HOUSE SHAPE PENCIL SHARPENER,1,5.7e-05,0.0,1
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,5.6e-05,0.0,2
