StockCode,Description,Category,TotalRevenue,TotalQty,NumInvoices,NumCustomers,AvgPrice,MaxPrice,RevenueRank,IsSingleCustomerProduct
90158,ST TROPEZ NECKLACE,Home Decor,108.899994,22,11,11,4.95,4.95,3881,0
90206C,CRYSTAL DIAMANTE STAR BROOCH,Home Decor,108.899994,22,11,9,4.95,4.95,3882,0
90199A,5 STRAND GLASS NECKLACE BLACK,Kitchen,107.95,17,9,9,6.35,6.35,3883,0
90199B,5 STRAND GLASS NECKLACE AMETHYST,Kitchen,107.95,17,12,12,6.35,6.35,3884,0
90214L,"LETTER ""L"" BLING KEY RING",Home Decor,107.94,114,29,20,1.1837932,1.25,3885,0
79144B,PAINTED LIGHTBULB STAR+ MOON,Lighting,107.7,265,40,36,0.41666666,0.42,3886,0
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,Bags,107.5,86,23,20,1.25,1.25,3887,0
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,Home Decor,107.1,18,8,8,5.95,5.95,3888,0
90060F,FIRE POLISHED GLASS NECKL GREEN,Kitchen,107.1,18,7,7,5.95,5.95,3889,0
23151,ZINC SWEETHEART SOAP DISH,Home Decor,106.9,60,19,18,1.9799999,2.49,3890,0
90194,SILVER LARIAT BLACK STONE EARRINGS,Home Decor,106.25,25,14,14,4.25,4.25,3891,0
23477,WOODLAND LARGE BLUE FELT HEART,Home Decor,106.25,85,8,8,1.25,1.25,3892,0
90129F,RED GLASS TASSLE BAG CHARM,Bags,106.200005,36,14,14,2.95,2.95,3893,0
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,Home Decor,106.200005,36,13,13,2.9500003,2.95,3894,0
90108,BLUE BLOSSOM HAIR CLIP,Home Decor,106.049995,101,13,12,1.05,1.05,3895,0
84199,GLOW IN DARK DOLPHINS,Home Decor,105.63,515,62,58,0.20913042,0.21,3896,0
16169D,WRAP WINTER FOREST,Cards/Gift,105.0,250,9,9,0.42,0.42,3897,0
23574,PACKING CHARGE,Home Decor,105.0,14,14,9,7.5,7.5,3898,0
22987,"WRAP , SUMMER ROSE DESIGN",Cards/Gift,105.0,250,10,10,0.42,0.42,3899,0
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,Home Decor,104.55001,123,19,17,0.84999996,0.85,3900,0
21118,SHOPPING BAG DOORSTOP,Bags,104.25,69,7,7,2.5357144,5.75,3901,0
20698,LITTLE PINK MONSTER SOFT TOY,Home Decor,104.25,43,18,17,2.5026314,2.55,3902,0
90049,IVORY GOLD METAL BAG CHARM,Bags,104.06999,19,5,3,6.954,9.96,3903,0
35607A,PINK FLUFFY CHRISTMAS DECORATION,Christmas,103.93,547,28,27,0.19,0.19,3904,0
84705B,FAIRY CAKES PHOTO FRAME,Kitchen,103.75,83,2,2,1.25,1.25,3905,0
10138,ASSORTED COLOUR JUMBO PEN,Stationery,103.74,247,16,14,0.42,0.42,3906,0
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",Kitchen,103.34999,13,4,4,7.95,7.95,3907,0
84679,CLASSICAL ROSE TABLE LAMP,Lighting,103.3,14,4,4,8.95,19.95,3908,0
84247H,PACK/12 DECOUPAGE CARD,Cards/Gift,103.25001,35,14,12,2.95,2.95,3909,0
90129A,PINK GLASS TASSLE BAG CHARM ,Bags,103.25,35,15,14,2.95,2.95,3910,0
85185F,LION SOCK PUPPET,Home Decor,103.25,35,17,16,2.95,2.95,3911,0
35096B,RED VICTORIAN FABRIC HEART BOX,Home Decor,102.63,288,21,20,0.4138095,0.42,3912,0
16248B,BLUE HOLE PUNCH,Home Decor,102.5,82,12,12,1.25,1.25,3913,0
22887,NUMBER TILE VINTAGE FONT 8,Cards/Gift,102.3,78,14,10,1.7628572,2.17,3914,0
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,Lighting,102.3,22,10,9,4.65,4.65,3915,0
21089,SET/6 GREEN SPRING PAPER CUPS,Kitchen,102.28,318,36,32,0.37648648,0.65,3916,0
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,Home Decor,102.0,12,7,7,8.5,8.5,3917,0
81950B,FLOWER BLUE CLOCK W/SUCKER,Clocks,101.93,197,23,21,0.62600005,0.85,3918,0
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,Home Decor,101.75,77,8,8,1.61875,5.95,3919,0
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",Kitchen,101.6,238,20,18,0.46099997,0.83,3920,0
90040C,MURANO STYLE GLASS BRACELET GOLD,Kitchen,101.5,29,10,10,3.5,3.5,3921,0
35910A,MULTICOLOUR EASTER RABBIT ,Home Decor,101.40001,52,12,12,1.9500002,1.95,3922,0
84549,CROCHET WHITE RABBIT KEYRING ,Home Decor,100.8,64,9,9,1.6277777,1.65,3923,0
85050,FRENCH ENAMEL SOAP DISH WITH LID,Home Decor,100.799995,48,1,1,2.1,2.1,3924,1
72821,CUPID SCENTED CANDLE IN GLASS,Lighting,100.649994,61,14,13,1.65,1.65,3925,0
17084J,LOVE POTION MASALA INCENSE,Home Decor,100.59,479,19,17,0.21,0.21,3926,0
75172,PAINTED SEA SHELL METAL WINDCHIME,Signs,100.310005,97,11,11,2.1354544,3.75,3927,0
90190B,GOLD/AMBER DROP EARRINGS W LEAF,Home Decor,100.3,34,6,6,2.95,2.95,3928,0
72753C,S/3 FLWR FAIRY ROSE CANDLES,Lighting,99.899994,42,5,5,3.2699997,7.95,3929,0
20697,LITTLE GREEN MONSTER SOFT TOY,Home Decor,99.149994,41,19,17,2.5090907,2.55,3930,0
84575A,PINK DOG CANNISTER,Home Decor,98.799995,24,13,13,5.334615,5.95,3931,0
20861,GOLD COSMETIC BAG PINK STAR,Bags,98.7,47,15,15,2.1,2.1,3932,0
47592B,SCOTTIES DESIGN CHILD'S OVERALL,Signs,98.7,47,18,15,2.1,2.1,3933,0
16161G,WRAP BAD HAIR DAY,Cards/Gift,97.5,975,33,31,0.1,0.1,3934,0
20957,PORCELAIN HANGING BELL SMALL,Signs,97.15,67,12,12,1.4500002,1.45,3935,0
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,Home Decor,96.59999,46,6,6,2.1,2.1,3936,0
90199D,5 STRAND GLASS NECKLACE AMBER,Kitchen,95.25,15,9,9,6.35,6.35,3937,0
84967A,PINK KASHMIRI OCCASIONAL TABLE,Home Decor,94.95,2,2,2,47.475,79.95,3938,0
72606A,BROWN ANTIQUE CUBE CANDLE,Lighting,94.92,226,18,18,0.42,0.42,3939,0
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,Kitchen,94.8,88,6,5,1.6833333,2.1,3940,0
90214E,"LETTER ""E"" BLING KEY RING",Home Decor,94.75,95,33,25,1.1627272,1.25,3941,0
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,Lighting,94.7,56,5,5,2.03,2.55,3942,0
90137,PINK COMBO MINI CRYSTALS NECKLACE,Home Decor,94.049995,19,8,8,4.95,4.95,3943,0
84388,WISE MAN STAR SHAPE EGG PAN,Home Decor,93.99,73,22,21,1.4988,1.65,3944,0
90002C,FLOWER BURST SILVER RING MIDN'T BLU,Home Decor,93.75,25,11,8,3.75,3.75,3945,0
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,Home Decor,93.75,25,10,10,3.75,3.75,3946,0
17084A,TRANQUILITY MASALA INCENSE,Home Decor,92.82,442,18,14,0.21,0.21,3947,0
35610A,PINK CHRISTMAS FLOCK DROPLET ,Christmas,92.82,138,8,8,1.0425,1.25,3948,0
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,Christmas,92.72,244,20,20,0.38,0.38,3949,0
84867A,PINK BABY GIRLS PHOTO ALBUM,Frames,92.24999,15,3,3,6.6166663,6.95,3950,0
90214J,"LETTER ""J"" BLING KEY RING",Home Decor,92.23,83,30,19,1.2190323,1.25,3951,0
21343,GOLD JEWELERY BOX,Home Decor,92.0,20,3,3,8.283334,16.95,3952,0
71406C,BLACK ORANGE SQUEEZER,Home Decor,91.979996,219,31,21,0.42,0.42,3953,0
90094,NECKLACE+BRACELET SET FRUIT SALAD ,Home Decor,91.799995,36,21,20,2.55,2.55,3954,0
20664,TROPICAL HOLIDAY PURSE ,Bags,91.450005,31,16,11,2.95,2.95,3955,0
90177D,DROP DIAMANTE EARRINGS PURPLE,Home Decor,91.450005,31,10,9,2.95,2.95,3956,0
20660,VIP LUGGAGE TAG ,Cards/Gift,91.25,73,26,22,1.25,1.25,3957,0
90040D,MURANO STYLE GLASS BRACELET PINK,Kitchen,91.0,26,10,9,3.5,3.5,3958,0
90163A,PINK ROSEBUD & PEARL NECKLACE,Home Decor,90.0,12,5,5,7.5,7.5,3959,0
90150,BLUE SHELL+SILVER NECKLACE,Home Decor,90.0,12,7,7,7.5,7.5,3960,0
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,Home Decor,90.0,24,9,9,3.75,3.75,3961,0
90214M,"LETTER ""M"" BLING KEY RING",Home Decor,89.73,81,29,19,1.2190323,1.25,3962,0
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,Home Decor,89.46,213,2,2,0.42,0.42,3963,0
79191D,RETRO PLASTIC DAISY TRAY,Home Decor,89.25001,105,31,28,0.85,0.85,3964,0
90023,FILIGREE DIAMANTE EARRINGS,Home Decor,89.25,21,11,7,4.25,4.25,3965,0
84765,SILVER ROCOCO CANDELABRA,Home Decor,89.25,7,4,4,12.75,12.75,3966,0
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,Lighting,89.25,15,7,7,5.95,5.95,3967,0
84437A,S/6 PINK EASTER DECS IN BOX,Home Decor,89.25,105,17,17,0.84999996,0.85,3968,0
90042C,FRESHWATER PEARL BRACELET IVORY,Home Decor,89.25,35,8,8,2.55,2.55,3969,0
90156,RESIN BRACELET W PASTEL BEADS,Home Decor,89.1,18,7,7,4.95,4.95,3970,0
90133,TEAL/FUSCHIA COL BEAD NECKLACE,Home Decor,89.1,18,7,7,4.95,4.95,3971,0
22879,NUMBER TILE VINTAGE FONT 0,Cards/Gift,88.65,71,10,7,1.6880001,2.17,3972,0
21337,SILVER WASHBAG,Bags,88.50001,30,9,7,2.95,2.95,3973,0
84465,15 PINK FLUFFY CHICKS IN BOX,Home Decor,88.5,30,20,18,2.95,2.95,3974,0
35638A,PINK AND BLACK STRING CURTAIN,Home Decor,88.049995,39,6,6,3.9499998,5.95,3975,0
84721,MANHATTAN CANVAS ART PICTURE,Frames,87.8,20,2,2,8.35,12.75,3976,0
35271S,GOLD PRINT PAPER BAG,Bags,87.79,433,18,17,0.20149998,0.42,3977,0
23442,12 HANGING EGGS HAND PAINTED,Signs,87.36,42,7,7,2.08,2.08,3978,0
35822B,"ACRYLIC BEAD CHAIN, BLUE",Home Decor,87.02,229,1,1,0.38,0.38,3979,1
84424A,FOUR PICTURE WHITE GLASS FRAME,Kitchen,86.25,23,10,10,3.75,3.75,3980,0
35913B,WHITE/PINK CHICK EASTER DECORATION,Home Decor,85.850006,101,19,17,0.85,0.85,3981,0
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,Home Decor,85.55,29,10,10,2.95,2.95,3982,0
90162A,ANT SILVER TURQUOISE BOUDICCA RING,Home Decor,85.55,29,10,8,2.95,2.95,3983,0
90164A,PINK ROSEBUD PEARL BRACELET,Home Decor,85.35,21,7,7,5.1214285,7.5,3984,0
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,Home Decor,85.0,10,5,5,8.5,8.5,3985,0
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,Kitchen,85.0,10,8,6,8.5,8.5,3986,0
90024B,NEW BAROQUE B'FLY NECKLACE RED,Home Decor,85.0,10,6,6,8.5,8.5,3987,0
84923,PINK BUTTERFLY HANDBAG W BOBBLES,Bags,85.0,10,5,5,8.5,8.5,3988,0
35265,COLOURFUL FLOWER FRUIT BOWL,Kitchen,85.0,21,15,14,3.765625,6.95,3989,0
17027A,INCENSE BAZAAR CANNABIS,Home Decor,84.84,228,2,1,0.355,0.42,3990,1
46775A,BUBBLE GUM CHUNKY KNITTED THROW ,Home Decor,84.75,5,4,3,16.95,16.95,3991,0
46775B,BERRIES CHUNKY KNITTED THROW ,Home Decor,84.75,5,4,3,16.95,16.95,3992,0
90088,CRYSTAL KEY+LOCK PHONE CHARM,Home Decor,84.15001,99,12,8,0.8500001,0.85,3993,0
72783,BLACK SIL'T SQU CANDLE PLATE ,Lighting,84.0,40,7,7,2.1,2.1,3994,0
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,Home Decor,83.299995,14,9,9,5.95,5.95,3995,0
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,Lighting,82.810005,49,15,14,1.69,1.69,3996,0
90069,RUBY GLASS CLUSTER NECKLACE,Kitchen,82.5,11,5,5,7.5,7.5,3997,0
90039D,FIRE POLISHED GLASS BRACELET GREEN,Kitchen,82.5,22,5,4,3.75,3.75,3998,0
35838B,S/6 SILVER ORNAMENETAL CANDLE,Lighting,82.450005,97,22,21,0.8500001,0.85,3999,0
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,Home Decor,82.44,108,3,2,1.2266667,1.69,4000,0
16051,TEATIME PENCIL W STAMP ASST,Stationery,82.2,938,3,3,0.29999998,0.42,4001,0
35609A,PINK FEATHER CHRISTMAS DECORATION,Christmas,82.19,427,18,17,0.2488889,1.25,4002,0
90121B,VINTAGE ROSE BEAD BRACELET BLUE,Cards/Gift,80.75,19,9,8,4.25,4.25,4003,0
90164B,WHITE  ROSEBUD PEARL BRACELET,Home Decor,80.700005,30,8,8,3.3375,7.5,4004,0
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,Home Decor,80.6,124,1,1,0.65,0.65,4005,1
90040A,MURANO STYLE GLASS BRACELET RED,Kitchen,80.5,23,10,10,3.5,3.5,4006,0
90166,PINK & WHITE ROSEBUD RING,Home Decor,80.15,19,11,7,4.2045455,4.25,4007,0
37479P,CUBIC MUG FLOCK PINK ON BROWN,Kitchen,80.13,139,22,17,0.8053846,2.55,4008,0
90162D,ANT SILVER PURPLE BOUDICCA RING,Home Decor,79.65,27,11,7,2.9500003,2.95,4009,0
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,Bags,79.54,26,10,10,3.152857,5.79,4010,0
84795E,RIO PINK STRIPE HAMMOCK,Home Decor,79.5,10,5,3,7.9499993,7.95,4011,0
23464,VINTAGE ZINC WATERING CAN SMALL,Cards/Gift,79.2,16,6,6,4.95,4.95,4012,0
90115,SUMMER BUTTERFLIES BAG CHARM,Bags,79.049995,31,11,11,2.55,2.55,4013,0
37509,NEW ENGLAND MUG W GIFT BOX,Kitchen,79.049995,31,14,14,2.55,2.55,4014,0
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,Home Decor,79.049995,31,11,10,2.55,2.55,4015,0
72709,IVORY SCULPTED RND CANDLE ,Lighting,78.2,92,13,10,0.85,0.85,4016,0
35931,PINK STAR CHRISTMAS DECORATION,Christmas,78.12,156,15,14,0.48466668,1.95,4017,0
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,Lighting,78.11,71,9,9,1.231,1.25,4018,0
71495A,CD WALL TIDY BLUE OFFICE,Home Decor,77.94,213,9,5,0.39999998,0.42,4019,0
84914A,PINK ROSE PICNIC RUG,Home Decor,77.850006,3,2,2,25.95,25.95,4020,0
90092,BLUE CRYSTAL BOOT PHONE CHARM,Home Decor,77.350006,91,7,6,0.85,0.85,4021,0
21450,DISTRESSED CANDLE STICK WHITE,Lighting,77.35,13,3,3,5.9499993,5.95,4022,0
22888,NUMBER TILE VINTAGE FONT 9 ,Cards/Gift,77.14,66,10,9,1.666,2.17,4023,0
90183A,AMBER DROP EARRINGS W LONG BEADS,Home Decor,76.700005,26,6,6,2.95,2.95,4024,0
90202D,PINK ENAMEL FLOWER HAIR TIE,Home Decor,76.700005,26,5,5,2.95,2.95,4025,0
84593,CROCHET ROSE DES CLOTHES HANGER,Home Decor,76.7,26,7,7,2.95,2.95,4026,0
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",Christmas,75.88,168,7,7,1.1171428,2.1,4027,0
23467,VINTAGE ZINC PLANTER  ,Cards/Gift,75.67,23,5,5,3.2900002,3.29,4028,0
62043B,BLUE CHECK BAG W HANDLE 34X20CM,Bags,75.159996,54,10,8,1.24,1.65,4029,0
16161E,WRAP BOUDOIR ,Cards/Gift,75.0,750,9,8,0.1,0.1,4030,0
37399,"ASS RETROSPOOF MUGS,SPORTS",Kitchen,75.0,143,6,6,0.97333336,1.25,4031,0
84030C,KNITTED RAINBOW HOT WATER BOTTLE,Cards/Gift,75.0,20,5,4,3.75,3.75,4032,0
90176D,DIAMANTE NECKLACE PURPLE,Home Decor,75.0,10,6,6,7.5,7.5,4033,0
90013B,BLACK VINTAGE EARRINGS,Cards/Gift,75.0,20,5,5,3.75,3.75,4034,0
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,Home Decor,74.75,5,4,4,14.95,14.95,4035,0
81952B,ROUND BLUE CLOCK WITH SUCKER,Clocks,74.6,248,16,14,0.46562502,0.85,4036,0
90116,FRUIT SALAD BAG CHARM,Bags,74.36,44,11,11,1.69,1.69,4037,0
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,Home Decor,74.35,59,19,12,1.3710527,1.95,4038,0
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,Home Decor,73.95,29,17,16,2.55,2.55,4039,0
35610C,WHITE CHRISTMAS FLOCK DROPLET ,Christmas,73.91,91,6,6,1.1116667,1.25,4040,0
90067A,PINK VINTAGE VICTORIAN EARRINGS,Cards/Gift,73.75,25,8,8,2.95,2.95,4041,0
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,Bags,73.75,25,10,10,2.95,2.95,4042,0
15030,FAN BLACK FRAME ,Frames,73.659996,254,26,23,0.29,0.29,4043,0
79331,PINK FLOCK GLASS CANDLEHOLDER,Lighting,73.6,60,9,8,1.3677777,1.65,4044,0
90112,PINK DOLLY HAIR CLIPS,Home Decor,73.5,70,15,13,1.05,1.05,4045,0
16151A,FLOWERS HANDBAG blue and orange,Bags,72.5,52,5,5,2.25,3.75,4046,0
35916C,PINK FELT HANGING HEART W FLOWER,Signs,72.25001,85,9,9,0.85,0.85,4047,0
84753A,PINK EAU DE COLOGNE BOTTLE,Home Decor,72.25001,85,15,14,0.85,0.85,4048,0
84454,WOBBLING METAL CHICKEN EASTER,Signs,72.25001,85,13,11,0.85,0.85,4049,0
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,Kitchen,72.25,17,5,5,4.25,4.25,4050,0
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,Christmas,71.44,188,17,16,0.38,0.38,4051,0
84925C,FAIRY CAKES  WALL THERMOMETER,Kitchen,71.4,28,10,10,2.55,2.55,4052,0
90060D,FIRE POLISHED GLASS NECKL BRONZE,Kitchen,71.4,12,7,6,5.95,5.95,4053,0
90212B,JET BLACK LAS VEGAS BRACELET ROUND,Home Decor,71.25,19,7,7,3.75,3.75,4054,0
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,Stationery,70.979996,169,10,8,0.42,0.42,4055,0
84086B,YELLOW/BLUE RETRO RADIO,Home Decor,70.8,24,12,7,2.9500003,2.95,4056,0
90005A,JADE GREEN ENAMEL HAIR COMB,Home Decor,70.200005,36,7,5,1.95,1.95,4057,0
47420,ASSORTED COLOUR SUCTION CUP HOOK,Kitchen,70.11,369,29,23,0.19,0.19,4058,0
84705A,ENGLISH ROSE PHOTO FRAME ,Frames,69.75,15,7,5,4.65,4.65,4059,0
16020C,CLEAR STATIONERY BOX SET ,Home Decor,69.700005,82,24,22,0.85,0.85,4060,0
20820,SILVER LOOKING MIRROR,Frames,69.299995,14,8,6,4.95,4.95,4061,0
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,Lighting,69.18,175,14,14,0.41599998,0.42,4062,0
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,Lighting,69.06,173,23,19,0.41399997,0.42,4063,0
90042A,FRESHWATER PEARL BRACELET GOLD,Home Decor,68.85,27,7,6,2.55,2.55,4064,0
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,Home Decor,68.7,46,5,5,1.61,1.65,4065,0
84251G,"GREETING CARD, OVERCROWDED POOL.",Kitchen,68.59,361,34,32,0.19,0.19,4066,0
71215,METAL BASE FOR CANDLES,Lighting,68.52,178,12,10,0.41,0.42,4067,0
90089,PINK CRYSTAL SKULL PHONE CHARM,Home Decor,68.50001,100,11,11,0.685,0.85,4068,0
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Home Decor,68.0,16,10,10,4.25,4.25,4069,0
90026A,GLASS BEAD HOOP NECKLACE BLACK,Kitchen,68.0,8,6,6,8.5,8.5,4070,0
84425A,WHITE GLASS TV TRIPLE FRAME,Kitchen,68.0,16,8,8,4.25,4.25,4071,0
84857A,SILVER MONTE CARLO HANDBAG,Bags,68.0,8,3,2,8.5,8.5,4072,0
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,Home Decor,68.0,16,7,7,4.25,4.25,4073,0
84510E,SET OF 4 GREEN CAROUSEL COASTERS,Home Decor,67.8,128,13,12,1.0230769,1.25,4074,0
84548,CROCHET BEAR RED/BLUE  KEYRING,Home Decor,67.649994,41,12,11,1.6499999,1.65,4075,0
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,Home Decor,67.600006,40,10,10,1.6900002,1.69,4076,0
84926B,SCOTTS ROSES TILE COASTER,Home Decor,67.5,54,10,8,1.25,1.25,4077,0
90038A,GLASS AND PAINTED BEADS BRACELET TO,Kitchen,67.5,18,4,4,3.75,3.75,4078,0
90002B,FLOWER BURST SILVER RING ROSE,Home Decor,67.5,18,7,7,3.75,3.75,4079,0
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,Home Decor,67.5,10,6,4,6.75,6.75,4080,0
90072,RUBY DROP CHANDELIER EARRINGS,Home Decor,67.5,18,5,4,3.75,3.75,4081,0
47341B,BLUE TABLE RUN FLOWER,Home Decor,67.5,48,14,13,1.7857143,3.75,4082,0
84455,SET OF 3 RABBIT CARROTS EASTER,Home Decor,67.15,79,16,15,0.85,0.85,4083,0
35819P,"ACRYLIC HANGING JEWEL,PINK",Signs,66.55,95,7,7,0.5042857,1.25,4084,0
71143,SILVER BOOK MARK WITH BEADS,Stationery,66.3,78,13,10,0.85,0.85,4085,0
40002,WHITE BAMBOO RIBS LAMPSHADE,Lighting,66.3,78,1,1,0.85,0.85,4086,1
72369A,PINK CLEAR GLASS CANDLE PLATE,Lighting,66.25,53,8,8,1.25,1.25,4087,0
47598,NEW ENGLAND EGG WARMER,Home Decor,66.0,120,23,17,0.55,0.55,4088,0
85072,OCCASIONS GIFT CARD ASSORTMENT,Cards/Gift,66.0,120,1,1,0.55,0.55,4089,1
79329,PINK FLOCK GLASS CANDLEHOLDER,Lighting,65.94,100,7,7,1.2871429,1.65,4090,0
17136A,BLUE STONES ON WIRE FOR CANDLE,Lighting,65.94,795,34,28,0.10459459,0.21,4091,0
90179C,BLACK FINE BEAD NECKLACE W TASSEL,Home Decor,65.45,11,7,7,5.95,5.95,4092,0
47016,LIGHT DECORATION BATTERY OPERATED,Lighting,65.1,31,5,4,2.1,2.1,4093,0
20835,FRENCH LATTICE CUSHION COVER ,Home Decor,64.98,78,8,8,0.8325,0.85,4094,0
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,Home Decor,64.5,6,1,1,10.75,10.75,4095,1
90046,WHITE WITH METAL BAG CHARM,Bags,64.35,13,7,6,4.95,4.95,4096,0
47348A,FUSCHIA VOILE POINTY SHOE DEC,Home Decor,63.96,104,16,12,0.84882355,1.95,4097,0
79534,MULTICOLOUR GLASS PLATE,Kitchen,63.800003,116,16,14,0.55,0.55,4098,0
20791,BLUE TILED SET OF 3 DRAWERS,Home Decor,63.75,5,1,1,12.75,12.75,4099,1
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,Cards/Gift,63.75,17,9,8,3.75,3.75,4100,0
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,Stationery,63.75,15,10,10,4.25,4.25,4101,0
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,Stationery,63.75,15,10,10,4.25,4.25,4102,0
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,Home Decor,63.649998,19,9,9,3.35,3.35,4103,0
84891B,GREEN WIRE GOBLET CANDLEHOLDER,Lighting,63.6,8,5,5,7.9499993,7.95,4104,0
21489,BLUE WHITE SCARF HOT WATER BOTTLE,Home Decor,63.2,16,6,6,3.95,3.95,4105,0
90131,PINK/AMETHYST/GOLD NECKLACE,Home Decor,62.55,9,4,4,6.95,6.95,4106,0
90214G,"LETTER ""G"" BLING KEY RING",Home Decor,62.25,69,21,13,1.1128572,1.25,4107,0
20667,CHERRY BLOSSOM PURSE,Bags,61.95,21,9,6,2.95,2.95,4108,0
72051S,BAG OF SILVER STONES,Bags,61.739998,147,19,18,0.42,0.42,4109,0
35973,GERANIUM FOLKART HEART DECORATION,Home Decor,61.25,49,12,11,1.25,1.25,4110,0
35594,WOODEN CHRISTMAS TREE 3 HANGING,Christmas,60.48,144,21,18,0.42,0.42,4111,0
90212C,PURPLE LAS VEGAS BRACELET ROUND,Home Decor,60.0,16,5,5,3.75,3.75,4112,0
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",Kitchen,60.0,16,8,6,3.75,3.75,4113,0
90176C,DIAMANTE NECKLACE,Home Decor,60.0,8,4,4,7.5,7.5,4114,0
90078,PINK/WHITE GLASS DEMI CHOKER,Kitchen,60.0,8,4,4,7.5,7.5,4115,0
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,Home Decor,60.0,8,5,5,7.5,7.5,4116,0
90021,LASER CUT MULTI STRAND NECKLACE,Home Decor,59.75,5,4,4,11.95,11.95,4117,0
90026C,GLASS BEAD HOOP NECKLACE GREEN,Kitchen,59.5,7,5,5,8.5,8.5,4118,0
90018C,SILVER BLACK ORBIT DROP EARRINGS,Home Decor,59.5,14,7,7,4.25,4.25,4119,0
90026B,GLASS BEAD HOOP NECKLACE MONTANA,Kitchen,59.5,7,6,4,8.5,8.5,4120,0
35654,VINTAGE BEAD FILLED PINK CUSHION,Cards/Gift,59.399998,12,5,4,4.95,4.95,4121,0
84539,KNITTED RABBIT DOLL ,Home Decor,59.399998,36,9,9,1.65,1.65,4122,0
84251F,"GREETING CARD, RITA",Kitchen,59.28,312,31,26,0.19,0.19,4123,0
35909A,RABBIT EASTER DECORATION,Home Decor,59.000004,20,5,5,2.95,2.95,4124,0
35607B,BLACK FEATHER CHRISTMAS DECORATION,Christmas,58.9,310,16,15,0.19,0.19,4125,0
81985A,"ICON ALARM CLOCK,FUSCHIA  PIN UP",Clocks,58.649998,23,7,7,2.55,2.55,4126,0
85023C,PINK LARGE JEWELED PHOTOFRAME,Frames,58.649998,23,11,10,2.55,2.55,4127,0
90037B,TINY CRYSTAL BRACELET GREEN,Kitchen,58.649998,23,5,5,2.55,2.55,4128,0
90214D,"LETTER ""D"" BLING KEY RING",Home Decor,58.21,65,19,11,1.1489474,1.25,4129,0
44241C,BLUE BUTTERFLY ON SPRING,Home Decor,57.800003,68,7,7,0.85,0.85,4130,0
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,Bags,57.5,46,14,11,1.25,1.25,4131,0
17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,Bags,57.129997,85,10,7,0.83090913,0.85,4132,0
35821B,"JEWELLED DECORATION,BLUE",Home Decor,57.0,150,3,3,0.38,0.38,4133,0
84226,HEN HOUSE W FAMILY IN BARN & NEST,Home Decor,56.61,75,17,17,0.8376471,0.85,4134,0
